Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
3960	-52.72996	-98.45474	45.72478	0.00472036	0.00132453	0.0490529	0.0381148	0.00157453	0.00830771	0.0125261	0.0082127	0.0121953	0.00199204	0.00249489	0.0351136	0.0252671	0.00830656	0.000944363	0.000694739	0.00321279	0.0236316	0.00300302	0.00305437	0.00430056	0.0833604	0.0253392	0.0157593	0.0772569	0.0146073	0.0190957	0.021919	0.0416717	0.00195534	0.00975507	0.0203831	0.048045	0.00975331	0.0116217	0.162676	0.67355	0.0824913	0.0812825	0.4407116	0.0393716	0.299556	0.700444	0.960628	0.894272	0.94696	0.983141	1.01715	1.05601	1.11823	0.08079973	0.00727814	0.00204225	0.0756326	0.0587676	0.00242771	0.0128093	0.0193135	0.0126628	0.0188035	0.00307144	0.00384677	0.0541403	0.0389584	0.0128075	0.00145607	0.00107119	0.00495368	0.0364367	0.00463024	0.00470941	0.00663086	0.12853	0.0390695	0.0242986	0.119119	0.0225224	0.0294429	0.033796	0.0642519	0.00301486	0.015041	0.0314278	0.0740786	0.0150382	0.017919	0.6485677	0.1826643	0.00271985	0.186489	0.813511	0.99728
3996	-60.59881	-103.7113	43.11251	0.0170168	0.000261035	0.0155527	0.0258727	0.00430369	0.0072885	0.0107671	0.00417335	0.00252808	0.00874695	0.0252851	0.00558356	0.00995845	0.0534796	0.0165599	0.0115033	0.101492	0.0141136	0.00673991	0.00872738	0.0207055	0.0169725	0.0152931	0.000561818	0.0392071	0.018751	0.0751486	0.0506399	0.009295	0.000343109	0.0116574	0.0298819	0.00255199	0.0168784	0.00495649	0.019841	0.106734	0.0436127	0.829812	0.9718853	0.121531	0.372951	0.627049	0.878469	0.561575	0.754719	0.915949	1.09176	1.325	1.78071	0.4172183	0.0256742	0.000393839	0.0234653	0.0390357	0.00649322	0.0109966	0.016245	0.00629658	0.00381425	0.013197	0.0381491	0.00842424	0.0150249	0.0806877	0.0249849	0.0173557	0.153126	0.0212939	0.0101689	0.0131675	0.0312395	0.0256074	0.0230736	0.000847648	0.059154	0.0282907	0.113381	0.0764033	0.0140239	0.000517669	0.0175881	0.0450845	0.00385034	0.0254654	0.00747814	0.6627972	2.277006	0.225182	0.420752	0.579248	0.774818
4032	-51.76492	-96.07617	44.31125	0.00429611	0.0606726	0.0141942	0.00792397	0.0148934	0.0167657	0.0150078	0.0341032	0.00500674	0.0172905	0.00705619	0.00499693	0.0757211	0.0511906	0.0109766	0.0239697	0.00299309	0.0355703	0.00779859	0.00387134	0.0450794	0.0195513	0.00806498	0.00999685	0.0611775	0.0274678	0.0036432	0.0270797	0.00159274	0.00245598	0.031075	0.0138076	0.0354273	0.00819903	0.0223414	0.524803	0.177113	0.102481	0.195603	0.1377254	0.00065195	0.151365	0.848635	0.999348	0.800345	0.897074	0.966681	1.03447	1.11474	1.24946	0.161036	0.00587495	0.0829701	0.0194106	0.0108361	0.0203669	0.0229272	0.0205232	0.0466364	0.00684675	0.0236448	0.00964937	0.00683333	0.103549	0.0700035	0.0150105	0.0327787	0.00409307	0.0486426	0.0106646	0.00529408	0.0616463	0.0267365	0.0110289	0.0136707	0.0836605	0.0375623	0.0049821	0.0370317	0.00217808	0.00335857	0.0424952	0.018882	0.0484471	0.0112122	0.030552	0.7312585	1.681357	0.189121	0.406543	0.593458	0.810879
4068	-55.58369	-100.7477	45.16399	0.00491229	0.0147908	0.018543	0.0131376	0.00378417	0.00219507	0.0125453	0.0185669	0.000933231	0.0372114	0.0107589	0.00534612	0.0210468	0.0107073	0.00232312	0.0154301	0.019483	0.0019239	0.0270542	0.00376429	0.0072192	0.00503434	0.00234457	0.010044	0.0258564	0.0354927	0.000940983	0.0207043	0.000525051	0.00272951	0.0137524	0.00151233	0.0165388	0.0141486	0.00270633	0.0912801	0.271142	0.355065	0.282513	0.5103087	0.0516533	0.315718	0.684282	0.948347	0.809023	0.901804	0.968269	1.03277	1.10889	1.23606	0.1532385	0.0121589	0.0366102	0.0458978	0.0325182	0.00936659	0.00543325	0.0310522	0.0459569	0.00230994	0.0921057	0.0266306	0.0132327	0.0520952	0.0265028	0.00575021	0.0381927	0.0482244	0.00476204	0.0669646	0.0093174	0.017869	0.012461	0.00580329	0.0248609	0.0639999	0.0878516	0.00232913	0.0512474	0.00129961	0.00675609	0.03404	0.00374332	0.040937	0.0350206	0.00669871	0.4040069	0.7893845	0.0968745	0.356839	0.643161	0.903125
4104	-54.20392	-98.34401	44.14009	0.00452293	0.00362576	0.0242429	0.00879705	0.0470712	0.0175822	0.00857222	0.0154343	0.0207768	0.0226177	0.0019307	0.00516429	0.0047634	0.040735	0.00207075	0.00715362	0.0196153	0.00233531	0.0726211	0.00806195	0.0264529	0.0346141	0.0299449	0.0641668	0.0380051	0.0115491	0.00447726	0.00247858	0.00800308	0.0083083	0.00484752	0.0377804	0.0124511	0.0107208	0.00787758	0.335483	0.00291907	0.608454	0.0531436	1.219702	0.149479	0.388291	0.611709	0.850521	0.837821	0.917319	0.973435	1.02729	1.09013	1.19357	0.1279478	0.00707403	0.00567082	0.0379167	0.0137589	0.073621	0.0274991	0.0134073	0.0241398	0.0324957	0.0353748	0.00301969	0.00807713	0.00745012	0.0637109	0.00323872	0.0111885	0.0306791	0.0036525	0.113582	0.0126092	0.0413732	0.0541376	0.0468349	0.100359	0.0594413	0.0180632	0.00700259	0.00387659	0.0125171	0.0129945	0.0075817	0.0590898	0.0194739	0.0167677	0.0123208	0.6393717	1.101024	0.136809	0.38165	0.61835	0.863191
4140	-65.28432	-108.7543	43.47003	0.0139039	0.0452249	0.0535234	0.0381499	0.00608468	0.0409347	0.0647015	0.0298147	0.0543506	0.0262456	0.00253675	0.00180048	0.012857	0.00461877	0.00627285	0.0166907	0.000551632	0.0235676	0.0782527	0.0224658	0.0177955	0.00679185	0.0242851	0.0328536	0.0422999	0.0748531	0.0169712	0.0558113	0.0429836	0.0414286	0.0252753	0.0767508	0.00840161	0.00357283	0.0404187	0.265145	0.11356	0.60951	0.0117863	2.572731	0.23906	0.425779	0.574221	0.76094	0.899879	0.949851	0.984077	1.01618	1.0528	1.11126	0.07628002	0.0132036	0.0429469	0.0508275	0.0362283	0.0057782	0.0388728	0.0614425	0.028313	0.051613	0.0249236	0.00240897	0.00170979	0.0122094	0.00438613	0.00595689	0.01585	0.000523847	0.0223805	0.0743111	0.0213342	0.0168992	0.00644975	0.0230618	0.0311988	0.0401693	0.0710828	0.0161164	0.0530001	0.0408186	0.0393418	0.0240022	0.0728849	0.00797842	0.00339286	0.0383829	1.053041	0.4551977	0.0419309	0.30322	0.696781	0.958069
4176	-51.9745	-97.47339	45.49889	0.00659986	0.0293586	0.000990195	0.0034322	0.000338716	0.0500408	0.0128266	0.00706492	0.00594057	0.0107911	0.00920591	0.00294199	0.00452735	0.0168356	2.21418e-05	0.00377398	0.000625306	0.00118679	0.023604	0.00486	0.0270548	0.0310124	0.00226728	0.000474127	0.0136849	0.0326016	0.00327327	0.0304652	0.00632785	0.0301728	0.0157685	0.0167335	0.000126402	0.0122435	0.0144612	0.243693	0.359575	0.395985	0.000746533	0.3601898	0.0254273	0.275521	0.724479	0.974573	0.652426	0.811982	0.937088	1.06714	1.23155	1.53274	0.3087917	0.0152904	0.0680174	0.00229406	0.00795164	0.00078473	0.115933	0.0297164	0.0163679	0.013763	0.0250006	0.0213281	0.00681594	0.0104889	0.0390044	5.12975e-05	0.00874348	0.00144869	0.00274953	0.0546852	0.0112595	0.0626799	0.0718489	0.00525277	0.00109845	0.031705	0.0755308	0.00758344	0.070581	0.0146602	0.0699038	0.0365321	0.0387678	0.000292845	0.0283654	0.0335033	0.431634	0.4567119	0.0421986	0.303593	0.696407	0.957801
4212	-53.89929	-97.88982	43.99053	0.00461428	0.0139381	0.0108301	0.00667415	0.00790121	0.00157387	0.0188979	0.0238376	0.0465534	0.0273451	0.0205619	0.0246362	0.0337975	0.0459936	0.0269448	0.0242544	0.00960325	0.00808716	0.00941016	0.00792661	0.007089	0.00573138	0.00446184	0.0814522	0.0218468	0.0126357	0.0157313	0.00255064	0.0135336	0.0164925	0.00878841	0.00845979	0.0102187	0.0121577	0.0782993	0.0396971	0.530253	0.371272	0.0587782	0.278721	0.0128138	0.2426	0.7574	0.987186	0.556989	0.751707	0.914807	1.09313	1.33031	1.79537	0.4231473	0.00685801	0.0207156	0.0160963	0.00991951	0.0117432	0.00233917	0.0280872	0.0354289	0.0691903	0.0406419	0.0305603	0.0366158	0.0502319	0.0683584	0.0400469	0.0360484	0.0142729	0.0120196	0.0139859	0.011781	0.0105361	0.00851832	0.00663144	0.121059	0.03247	0.0187799	0.0233809	0.00379091	0.0201145	0.0245121	0.0130618	0.0125734	0.0151877	0.0180695	0.116373	0.6728304	1.96028	0.207623	0.414063	0.585938	0.792377
4248	-55.17078	-98.34787	43.1771	0.00228981	0.00543301	0.000961317	0.00341171	0.00273849	0.00108807	0.0043017	0.00569618	0.0097581	0.0145263	0.00875727	0.0010665	0.029864	0.0121489	0.00939568	7.55264e-05	0.00822367	0.0183465	0.00224103	0.000758716	0.000164782	0.00753024	0.00341303	0.00145598	0.0167675	0.00744757	0.0036805	0.0112064	0.00812051	0.0151695	0.00573097	0.0434733	0.00132322	0.00781699	0.00054931	0.00702457	0.305383	0.314641	0.372952	1.169568	0.144275	0.38562	0.61438	0.855724	0.608343	0.784745	0.927165	1.07856	1.2743	1.64381	0.3593774	0.00832862	0.0197613	0.00349656	0.0124093	0.00996061	0.00395759	0.0156464	0.0207185	0.0354927	0.0528359	0.0318525	0.00387913	0.108623	0.0441887	0.0341745	0.000274709	0.0299116	0.0667311	0.0081512	0.00275965	0.000599356	0.0273894	0.0124141	0.00529576	0.0609877	0.0270888	0.0133869	0.0407605	0.0295364	0.0551752	0.020845	0.158124	0.0048129	0.0284324	0.00199798	0.2749323	0.03393713	4.19617e-11	0.0442334	0.955767	1
4284	-53.56471	-97.86204	44.29732	0.00985956	0.0500806	0.000149828	0.000436728	0.00476066	0.00428991	0.0280247	0.0108267	0.0276998	0.00928895	0.0101039	0.0110487	0.0181441	0.023943	0.0108062	0.00302837	0.0146839	0.00738506	0.000591333	0.0101837	0.00787572	0.0135454	0.011042	0.0101976	0.0265627	0.00844463	0.0056542	0.000364909	0.0122939	0.0546823	0.0184182	0.0427056	0.00581704	0.0230923	0.0136526	0.00358204	0.169681	0.298052	0.528685	1.081953	0.134655	0.380472	0.619528	0.865345	0.895121	0.947398	0.983283	1.017	1.05552	1.11717	0.08011319	0.0193444	0.098258	0.000293961	0.000856859	0.0093404	0.00841679	0.0549843	0.021242	0.0543468	0.0182249	0.0198237	0.0216776	0.0355986	0.0469761	0.0212018	0.00594165	0.0288098	0.0144895	0.00116019	0.0199803	0.0154521	0.0265761	0.0216643	0.0200077	0.052116	0.0165683	0.0110935	0.000715951	0.0241206	0.107286	0.0361364	0.0837882	0.011413	0.0453071	0.0267864	0.5096849	1.158276	0.143074	0.384992	0.615008	0.856926
4320	-60.66022	-103.5245	42.86426	0.0012164	0.00503031	0.00033415	0.00303295	0.0062955	0.00210291	0.00350893	0.00155378	0.000957119	0.009771	0.0189042	0.0310312	0.00344189	0.025128	0.00624258	0.00370767	0.00148879	0.0188753	0.00153534	0.000636768	0.00745089	0.00399365	0.0278478	0.010803	0.0274926	0.00193604	0.00848182	0.00320903	0.0217029	0.0313772	0.00714264	0.00660846	3.14289e-05	0.0285373	0.00574427	0.0441007	0.503887	0.0140931	0.43792	2.476888	0.23479	0.424254	0.575745	0.76521	0.505876	0.717235	0.901507	1.10925	1.39424	1.97677	0.4927448	0.00360784	0.0149199	0.000991092	0.00899574	0.0186725	0.00623724	0.0104075	0.00460853	0.00283882	0.0289808	0.0560698	0.0920386	0.0102087	0.0745298	0.0185155	0.010997	0.00441575	0.0559843	0.00455382	0.00188866	0.0220994	0.0118452	0.0825969	0.0320417	0.0815433	0.00574231	0.0251571	0.009518	0.0643708	0.0930649	0.0211851	0.0196007	9.32184e-05	0.0846417	0.0170375	0.3371537	0.983018	0.122914	0.373774	0.626226	0.877086
4356	-62.41365	-105.4641	43.05047	0.0216123	0.00792537	0.027604	0.0239338	0.0207795	0.04697	0.0252614	0.00489948	0.00753044	0.0269784	0.0331312	0.00852891	0.00844584	0.021249	0.000733606	0.0310527	0.0201771	0.0279461	0.0350027	0.0470462	0.00323777	0.00544231	0.0172876	0.018833	0.0159311	0.0271974	0.0106975	0.00392825	0.0600853	0.0123584	0.0144268	0.00315441	0.00936179	0.00926677	0.0775185	0.138107	0.000661645	0.727274	0.133957	2.752109	0.246534	0.428401	0.571599	0.753467	0.841405	0.919231	0.974068	1.02662	1.08787	1.18849	0.1248614	0.0293831	0.010775	0.0375292	0.0325393	0.0282508	0.0638583	0.0343443	0.00666111	0.010238	0.0366786	0.0450436	0.0115955	0.0114826	0.0288892	0.000997378	0.0422178	0.0274319	0.0379943	0.047588	0.0639619	0.00440192	0.00739912	0.0235034	0.0256045	0.0216592	0.0369763	0.0145439	0.00534067	0.0816892	0.0168019	0.0196141	0.00428859	0.0127279	0.0125987	0.105391	0.735535	0.9694548	0.121227	0.372769	0.627231	0.878773
4392	-52.22096	-93.89466	41.67369	0.0015668	0.00361716	0.000867529	0.000483331	0.00226353	0.00526686	0.0022797	0.00199976	0.00326529	0.00359434	0.00261949	0.000912645	0.00199563	0.0123702	0.00181472	0.000901594	0.00485975	0.00016681	0.00172705	0.00977211	0.0131605	0.000969321	0.0163236	0.00332984	0.00229628	0.00608059	0.00131926	0.00380945	0.00411438	0.00149904	0.00974988	0.0026882	0.00338251	0.00644999	0.0109662	0.0744322	0.00681106	0.331376	0.587381	5.436626	0.313629	0.449894	0.550106	0.68637	0.65924	0.816107	0.93857	1.06545	1.22533	1.5169	0.3012797	0.010552	0.0243607	0.0058426	0.00325512	0.0152444	0.0354711	0.0153532	0.0134679	0.021991	0.024207	0.0176417	0.00614645	0.0134401	0.0833105	0.0122217	0.00607202	0.0327293	0.00112343	0.0116313	0.0658128	0.0886327	0.00652814	0.109935	0.0224257	0.0154649	0.0409513	0.00888493	0.0256558	0.0277094	0.0100957	0.0656631	0.0181044	0.0227804	0.0434391	0.0738548	0.1484833	0.4090871	0.0338144	0.290915	0.709085	0.966186
4428	-58.76904	-101.6719	42.90281	0.00687192	0.0251014	0.00732484	0.00356257	0.071434	0.000369043	0.0235326	0.0149923	0.0125814	0.00197043	0.0133381	0.00500684	0.0167909	0.0275689	0.00957418	0.00848067	0.0116005	0.00850329	0.0549164	0.024387	0.00735096	0.0165323	0.0320356	0.00412782	0.00994123	0.00680624	0.00243712	0.0146413	0.0168133	0.0110189	0.00335138	0.0048322	0.0145841	0.0310171	0.0116658	0.0585166	0.276644	0.435265	0.229574	2.310534	0.226865	0.421373	0.578627	0.773135	0.714073	0.848536	0.95005	1.05258	1.1785	1.40042	0.2435075	0.0128432	0.046913	0.0136897	0.00665824	0.133506	0.000689719	0.043981	0.0280197	0.023514	0.00368262	0.0249281	0.00935748	0.0313811	0.0515246	0.0178936	0.0158499	0.0216807	0.0158921	0.102635	0.0455778	0.0137385	0.0308978	0.0598726	0.00771466	0.0185796	0.0127204	0.00455483	0.0273638	0.0314231	0.0205936	0.00626354	0.00903109	0.0272569	0.0579691	0.0218027	0.5350626	1.39513	0.166155	0.396382	0.603619	0.833845
4464	-51.59247	-92.42461	40.83214	0.00457653	0.0450466	0.0240928	0.00352533	0.0121092	0.0216333	0.00350174	0.0151519	0.00145542	0.0273749	0.00405618	0.0101088	0.0167877	0.0342315	0.0217833	0.00177925	0.00706056	0.00101343	0.000387807	0.0246452	0.0137793	0.0065049	0.00417813	0.0074831	0.00944483	0.0126446	0.00480521	0.0225545	0.00932607	0.00617518	0.0319239	0.00602293	0.0363537	0.00188012	0.0046738	0.118791	0.0182265	0.523805	0.339178	2.021483	0.211271	0.415486	0.584514	0.788729	0.260603	0.519005	0.814965	1.22705	1.92676	3.83726	0.9723522	0.00999085	0.0983397	0.0525961	0.00769602	0.0264352	0.0472269	0.00764452	0.0330775	0.00317728	0.0597612	0.00885491	0.0220682	0.0366486	0.0747296	0.0475544	0.00388422	0.0154137	0.00221237	0.000846608	0.053802	0.0300812	0.0142006	0.00912113	0.0163361	0.0206187	0.0276039	0.0104901	0.049238	0.0203594	0.0134808	0.0696919	0.0131484	0.0793623	0.00410442	0.0102032	0.4580719	3.687541	0.277298	0.438662	0.561338	0.722702
4500	-59.93077	-101.0357	41.10491	0.00067073	0.0230715	0.00674288	0.0022832	0.00698548	0.00358983	0.0124284	0.0218325	0.00107616	0.0031637	0.00601774	0.0084563	0.00934572	0.00800751	0.0132149	0.00254363	0.0159543	0.00343589	0.000194344	0.0121855	0.00592941	0.0101173	0.00214712	0.000432193	0.0187867	0.00837735	0.00847385	0.00703011	0.0195737	0.0132348	0.00897009	0.00652328	0.0178088	0.00626373	0.00899117	0.216858	0.0506248	0.261894	0.470623	2.739605	0.246033	0.428227	0.571773	0.753967	0.609979	0.785774	0.927544	1.07812	1.27263	1.6394	0.3574356	0.00220737	0.075928	0.0221908	0.007514	0.0229892	0.0118141	0.0409018	0.0718506	0.00354162	0.0104117	0.0198043	0.0278296	0.0307567	0.0263526	0.04349	0.00837108	0.0525056	0.0113075	0.000639584	0.0401025	0.0195136	0.0332959	0.00706614	0.00142234	0.0618269	0.0275698	0.0278874	0.023136	0.0644167	0.0435556	0.0295205	0.021468	0.0586086	0.0206139	0.0295899	0.3038598	3.22828	0.263662	0.434212	0.565787	0.736339
4536	-52.97742	-95.55757	42.58015	0.00115127	0.0149378	0.014249	0.0154861	0.0203011	0.024438	0.0105401	0.00399989	0.0105785	0.0206015	0.00659563	0.00915226	0.0478792	0.0256485	0.0377868	0.0212463	0.0194939	0.000574937	0.00207616	0.0318387	0.0260592	0.0581135	0.00167984	0.00834398	0.058933	0.000800684	0.0258244	0.025429	0.00863797	0.0229767	0.0337448	0.00313433	0.04123	0.00402006	0.0259931	0.137072	0.180996	0.451167	0.230765	0.2042302	0.00435045	0.201154	0.798846	0.99565	0.74444	0.865946	0.956089	1.04593	1.15481	1.34329	0.2133946	0.00168438	0.0218549	0.0208472	0.0226572	0.0297018	0.0357545	0.0154209	0.0058521	0.015477	0.0301414	0.00964984	0.0133904	0.0700504	0.0375254	0.0552846	0.0310848	0.0285208	0.000841171	0.00303756	0.0465821	0.0381263	0.0850239	0.00245771	0.0122078	0.0862228	0.00117145	0.0377828	0.0372043	0.0126379	0.0336164	0.0493709	0.00458573	0.0603222	0.00588161	0.0380297	0.6834961	4.754814	0.301676	0.446289	0.553711	0.698324
4572	-55.08513	-97.22742	42.1423	0.00904019	0.00843212	0.00127392	0.0411986	0.019647	0.00374004	0.0195395	0.00203849	0.0133759	0.0433127	0.0059434	0.0135231	0.0263498	0.0312355	0.0112753	0.00172661	0.00708024	0.00296379	0.0158806	0.0327933	0.0449023	0.0583169	0.00798944	0.00114883	0.0151417	0.0142122	0.0145542	0.00724423	0.02839	0.015551	0.0358318	0.043623	0.0778945	4.41356e-05	0.0107806	0.00996739	0.228297	0.389736	0.372	3.364462	0.267961	0.435631	0.564368	0.732039	0.556725	0.751533	0.914741	1.09321	1.33061	1.79622	0.4234904	0.0131782	0.0122918	0.00185703	0.0600568	0.0286401	0.005452	0.0284834	0.00297159	0.0194986	0.0631384	0.00866392	0.0197131	0.0384111	0.0455332	0.0164364	0.00251694	0.0103211	0.00432043	0.0231497	0.0478041	0.0654557	0.0850107	0.0116465	0.00167469	0.0220726	0.0207176	0.0212162	0.0105602	0.0413852	0.0226693	0.0522333	0.0635909	0.11355	6.4338e-05	0.0157152	0.6859949	1.254477	0.152968	0.390041	0.60996	0.847031
4608	-58.459	-99.27109	40.81208	0.0199928	0.0184637	0.00885151	0.0383962	0.00444407	0.0157552	0.00536487	0.0034684	0.0307562	0.0271991	0.0287936	0.0123314	0.0059196	0.0369267	0.0205649	0.021843	0.0109568	0.00660981	0.00232203	0.00804013	0.0163531	0.071587	0.00737737	0.0166968	0.00326759	0.0188864	0.0216015	0.000921494	0.0797113	0.0260895	0.0462087	0.0691186	0.0469508	0.00039869	0.0143683	0.0225143	0.670467	0.149601	0.157418	2.166435	0.219408	0.418596	0.581404	0.780593	0.801493	0.897701	0.966892	1.03424	1.11396	1.24767	0.16	0.0260819	0.0240872	0.0115474	0.0500905	0.0057976	0.0205537	0.00699884	0.00452476	0.0401236	0.035483	0.0375632	0.0160872	0.00772253	0.0481734	0.0268283	0.0284957	0.0142939	0.00862295	0.00302924	0.0104889	0.0213337	0.0933901	0.00962428	0.0217821	0.00426279	0.0246386	0.0281807	0.00120215	0.103989	0.0340355	0.0602824	0.0901699	0.0612505	0.000520119	0.0187444	0.7665372	4.995577	0.306155	0.447648	0.552351	0.693846
4644	-57.0214	-99.98092	42.95952	0.00504524	0.0123824	0.00466976	0.00324551	0.00465144	0.01954	0.00537745	0.0253029	0.00753984	0.00115938	0.00152368	0.00737283	0.00440492	0.032538	0.00217099	0.00296519	0.00554037	0.00920456	0.0115368	0.00429475	0.00562507	0.0153863	0.0139587	0.00194645	0.000611865	0.0212926	0.0156564	0.00167256	0.000593537	0.00884971	0.0220308	0.000676147	0.00421179	0.00133136	0.00350608	0.181453	0.431766	0.320102	0.066678	2.124106	0.217101	0.417723	0.582277	0.782899	0.377601	0.621896	0.862271	1.15973	1.60799	2.6483	0.7042101	0.0175294	0.043022	0.0162249	0.0112764	0.0161612	0.0678906	0.0186837	0.0879135	0.0261968	0.00402822	0.00529395	0.0256165	0.0153047	0.113052	0.00754298	0.0103024	0.0192497	0.0319808	0.0400841	0.0149219	0.019544	0.0534591	0.0484988	0.00676284	0.00212589	0.0739801	0.0543973	0.00581123	0.00206221	0.0307479	0.076545	0.00234924	0.0146337	0.00462575	0.0121817	0.2878154	0.07312761	4.67392e-06	0.0891874	0.910813	0.999995
4680	-56.72171	-99.88352	43.16181	0.00374036	0.00362113	0.00247518	0.0428005	0.0107816	0.0177824	0.0354572	0.000250323	0.00257227	0.0073202	0.00213826	0.00646223	0.00942136	0.0254354	0.00305672	0.0226905	0.00519912	0.00828578	0.00980572	0.0116089	0.0102201	0.0215477	0.0152916	0.00160652	4.8771e-05	0.00433409	0.0200735	0.00788364	0.0060238	0.00686329	0.000564694	0.000484998	0.00820912	0.00353435	0.00627057	0.206754	0.381807	0.279576	0.131863	2.419516	0.232134	0.423297	0.576704	0.767866	0.491689	0.707354	0.897613	1.11407	1.41372	2.03381	0.5133134	0.0108775	0.0105308	0.00719818	0.12447	0.0313543	0.0517138	0.103115	0.000727977	0.00748053	0.0212882	0.00621838	0.0187931	0.0273987	0.0739698	0.0088894	0.0659872	0.0151198	0.0240963	0.0285165	0.0337604	0.0297215	0.0626639	0.0444701	0.00467198	0.000141833	0.0126042	0.0583765	0.0229268	0.0175181	0.0199594	0.00164221	0.00141045	0.0238733	0.0102784	0.0182357	0.3438618	0.08796612	2.69019e-05	0.104727	0.895273	0.999973
4716	-55.74661	-95.99155	40.24495	0.00136026	0.00251157	0.000203929	0.00424887	0.000999721	0.000891698	0.00190026	4.87425e-05	0.000329879	0.000309761	0.000167079	0.000392635	3.43901e-05	0.00603186	4.5788e-05	0.00083114	0.000364825	0.00131627	0.000756338	0.00251973	0.00111604	0.000458997	0.00247006	0.000171252	7.91417e-06	0.00103676	0.00174818	0.00058893	0.000616461	0.00207764	0.000279903	0.00137394	0.0018954	0.00134052	0.00202704	0.043782	0.602174	0.0111204	0.342923	2.219841	0.22224	0.419659	0.580342	0.777759	0.0624087	0.258487	0.655679	1.52514	3.86867	16.0234	2.00583	0.0320259	0.0591323	0.00480129	0.100035	0.0235374	0.0209941	0.0447395	0.00114759	0.00776665	0.007293	0.0039337	0.00924417	0.000809679	0.142014	0.00107803	0.0195683	0.00858942	0.0309902	0.0178072	0.0593244	0.026276	0.0108066	0.0581549	0.00403196	0.000186331	0.0244094	0.0411591	0.0138657	0.0145139	0.0489157	0.00659003	0.0323479	0.0446252	0.0315612	0.0477245	0.04247377	0.7897444	0.096927	0.356877	0.643123	0.903073
4752	-57.66339	-101.5407	43.87726	0.00108474	0.00302603	0.0183657	0.00409558	0.0173751	0.00610846	0.0145697	0.00528769	0.0060232	0.0183489	0.000188851	0.000824337	0.0116307	0.0106126	0.00952505	0.0107067	0.0014929	0.00189453	0.00216661	0.0463557	0.0185478	0.0271875	0.00912696	0.0151342	0.0164881	0.0315348	0.0153877	0.0019218	0.0099732	0.013811	0.0138039	0.00249842	0.0118538	0.00556658	0.0187204	0.035105	0.0987541	0.578259	0.287882	1.612007	0.183973	0.404351	0.595649	0.816027	0.356486	0.604686	0.854754	1.16993	1.65375	2.80516	0.7458176	0.00270348	0.00754172	0.0457724	0.0102073	0.0433036	0.015224	0.0363117	0.0131784	0.0150115	0.0457305	0.000470668	0.00205448	0.028987	0.0264495	0.0237391	0.0266841	0.00372073	0.00472169	0.0053998	0.115531	0.0462262	0.0677589	0.0227469	0.0377187	0.0410929	0.0785936	0.0383504	0.00478965	0.024856	0.0344209	0.0344032	0.00622676	0.0295431	0.0138735	0.0466564	0.4012393	0.4229088	0.0362358	0.294805	0.705195	0.963764
